505
508
427
371
344
310
741
335
432
715
737
489
144
332
437
655
255
661
783
381
1221
197
450
911
306
482
358
286
397
258
548
143
501
699
422
603
647
421
1323
434
153
289
506
267
345
59
150
485
470
482
604
708
159
311
483
368
400
314
260
572
387
667
122
798
350
825
270
430
350
602
767
375
1035
675
507
937
248
374
121
726
1016
935
556
1132
653
1164
220
769
387
1011
475
342
527
785
404
669
410
555
428
724
1243
1149
607
709
362
301
578
168
722
525
756
794
88
375
338
819
169
608
357
437
730
426
884
695
269
399
173
535
538
470
391
353
1135
694
250
449
298
280
815
269
661
369
285
590
449
497
272
917
199
259
736
240
542
280
245
147
602
215
434
713
449
736
876
417
832
370
367
761
824
198
307
578
112
600
514
532
371
432
602
1267
448
420
542
458
308
745
523
603
325
203
270
590
322
990
132
400
620
368
241
446
194
715
985
481
415
281
520
431
571
776
493
842
298
360
712
242
1012
1018
656
418
357
406
655
286
423
644
1056
780
656
177
385
234
254
956
1042
1151
802
494
189
622
440
257
281
296
613
766
462
360
795
549
948
197
1182
588
743
744
199
177
343
675
446
672
384
1176
788
888
646
610
651
432
1631
177
639
612
238
806
1006
508
221
1229
654
414
1055
215
494
951
473
958
891
556
339
770
932
786
223
274
1375
249
273
995
795
419
696
653
364
380
851
378
538
663
492
838
339
483
503
539
242
942
376
262
329
269
743
675
966
295
256
371
495
380
555
575
728
934
545
240
426
497
315
216
322
635
300
912
322
846
338
685
313
874
716
823
502
314
503
480
621
729
388
672
540
403
384
577
128
571
194
705
698
262
356
244
1016
513
504
469
475
468
437
261
492
200
819
86
620
633
499
-1
875
622
1361
543
151
306
-1
430
1077
648
716
146
270
582
118
288
312
353
407
789
385
168
731
409
383
454
448
326
645
454
232
504
1053
720
524
499
313
671
700
726
405
832
695
235
521
654
514
392
742
469
144
678
688
520
439
191
327
481
884
315
477
236
840
832
582
604
619
732
392
1088
669
1035
266
1002
372
798
425
346
690
652
609
536
196
231
561
546
376
274
407
912
306
342
355
444
297
189
713
551
528
519
667
527
559
208
289
576
186
987
345
273
264
570
518
636
117
368
386
1161
769
410
215
424
544
249
792
358
727
305
948
345
263
491
428
273
128
328
312
339
466
597
736
345
337
271
485
610
194
358
739
399
876
1192
152
187
910
336
381
1399
352
806
609
718
384
841
276
810
401
768
731
492
366
459
315
611
778
550
579
188
714
349
1029
393
346
487
746
1293
684
338
898
640
637
240
796
351
453
485
375
456
655
231
557
679
977
530
786
303
257
275
588
947
715
500
206
58
395
287
861
190
685
287
1276
348
725
909
380
524
351
437
721
542
1112
444
158
366
78
635
231
217
560
693
299
346
334
346
238
690
446
351
271
269
237
298
339
359
621
256
566
813
425
349
366
625
580
394
308
371
371
374
505
810
558
850
519
808
331
334
487
536
645
454
515
538
738
729
905
166
311
154
1202
254
256
234
308
885
355
443
782
522
920
241
690
835
490
158
936
395
344
654
1164
336
444
518
310
860
232
672
496
360
429
669
